,datetime,time_to_next_eruption,time_since_last_eruption,Wind Speed,RH,Temp,Wind Cumsum
3558,1995-10-09 20:53:00+00:00,7200.0,6720.0,8.0,46.0,51.0,74.0
3559,1995-10-10 15:00:00+00:00,7320.0,7380.0,8.0,49.0,50.0,24.0
3560,1995-10-10 17:02:00+00:00,7080.0,7320.0,6.0,75.0,32.0,252.0
3561,1995-10-13 17:12:00+00:00,7140.0,6720.0,2.0,81.0,29.0,3.0
3562,1995-10-13 19:11:00+00:00,6540.0,7140.0,0.0,84.0,26.0,0.0
3563,1995-10-13 21:00:00+00:00,6600.0,6540.0,7.0,49.0,46.0,32.0
3564,1995-10-14 16:04:00+00:00,6720.0,6480.0,2.0,50.0,45.0,2.0
3565,1995-10-14 17:56:00+00:00,6240.0,6720.0,2.0,78.0,33.0,4.0
3566,1995-10-14 19:40:00+00:00,6660.0,6240.0,0.0,84.0,30.0,1.0
3567,1995-10-14 21:31:00+00:00,6420.0,6660.0,6.0,35.0,54.0,13.0
3568,1995-10-15 16:10:00+00:00,6480.0,6540.0,0.0,35.0,50.0,0.0
3569,1995-10-15 17:58:00+00:00,6660.0,6480.0,1.0,61.0,37.0,3.0
3570,1995-10-15 19:49:00+00:00,6480.0,6660.0,1.0,69.0,33.0,1.0
3571,1995-10-15 21:37:00+00:00,6540.0,6480.0,0.0,81.0,30.0,1.0
3572,1995-10-15 23:26:00+00:00,6240.0,6540.0,10.0,44.0,50.0,64.0
3573,1995-10-16 14:08:00+00:00,6600.0,7380.0,8.0,44.0,50.0,8.0
3574,1995-10-16 15:58:00+00:00,6780.0,6600.0,9.0,51.0,48.0,19.0
3575,1995-10-16 17:51:00+00:00,7320.0,6780.0,7.0,60.0,45.0,17.0
3576,1995-10-16 19:53:00+00:00,6660.0,7320.0,3.0,60.0,44.0,10.0
3577,1995-10-16 21:44:00+00:00,6900.0,6660.0,3.0,64.0,41.0,94.0
3578,1995-10-17 18:16:00+00:00,6960.0,7020.0,2.0,61.0,40.0,3.0
3579,1995-10-17 20:12:00+00:00,7080.0,6960.0,1.0,64.0,41.0,4.0
3580,1995-10-17 22:10:00+00:00,6540.0,7080.0,10.0,66.0,34.0,63.0
3581,1995-10-18 16:40:00+00:00,6840.0,6540.0,6.0,46.0,31.0,16.0
3582,1995-10-18 18:34:00+00:00,7140.0,6840.0,1.0,50.0,28.0,5.0
3583,1995-10-18 20:33:00+00:00,6780.0,7140.0,2.0,38.0,38.0,31.0
3584,1995-10-19 17:46:00+00:00,6420.0,6480.0,1.0,62.0,27.0,2.0
3585,1995-10-19 19:33:00+00:00,6360.0,6420.0,1.0,68.0,25.0,3.0
3586,1995-10-19 21:19:00+00:00,6900.0,6360.0,7.0,23.0,48.0,33.0
3587,1995-10-20 16:09:00+00:00,6480.0,6660.0,4.0,28.0,45.0,4.0
3588,1995-10-20 17:57:00+00:00,6960.0,6480.0,2.0,32.0,40.0,4.0
3589,1995-10-20 19:53:00+00:00,6360.0,6960.0,0.0,56.0,35.0,0.0
3590,1995-10-20 21:39:00+00:00,6660.0,6360.0,6.0,84.0,32.0,59.0
3591,1995-10-21 16:00:00+00:00,7320.0,6660.0,6.0,92.0,26.0,15.0
3592,1995-10-21 18:02:00+00:00,7140.0,7320.0,4.0,87.0,24.0,5.0
3593,1995-10-21 20:01:00+00:00,6540.0,7140.0,4.0,59.0,27.0,112.0
3594,1995-10-22 16:46:00+00:00,6420.0,6540.0,6.0,57.0,29.0,68.0
3595,1995-10-23 17:24:00+00:00,6900.0,6900.0,3.0,62.0,26.0,6.0
3596,1995-10-23 19:19:00+00:00,6600.0,6900.0,2.0,73.0,20.0,4.0
3597,1995-10-23 21:09:00+00:00,7320.0,6600.0,0.0,84.0,18.0,2.0
3598,1995-10-23 23:11:00+00:00,7020.0,7320.0,10.0,58.0,36.0,60.0
3599,1995-10-24 16:24:00+00:00,7080.0,6660.0,2.0,63.0,31.0,8.0
3600,1995-10-24 18:22:00+00:00,7140.0,7080.0,1.0,68.0,27.0,1.0
3601,1995-10-24 20:21:00+00:00,7140.0,7140.0,6.0,42.0,37.0,281.0
3602,1995-10-26 17:14:00+00:00,6600.0,6780.0,1.0,48.0,32.0,7.0
3603,1995-10-26 19:04:00+00:00,6900.0,6600.0,1.0,53.0,30.0,1.0
3604,1995-10-26 20:59:00+00:00,7260.0,6900.0,3.0,59.0,37.0,142.0
3605,1995-10-28 17:29:00+00:00,7200.0,7620.0,2.0,72.0,35.0,2.0
3606,1995-10-28 19:29:00+00:00,6780.0,7200.0,2.0,88.0,32.0,5.0
3607,1995-10-28 21:22:00+00:00,6660.0,6780.0,3.0,69.0,40.0,42.0
3608,1995-10-29 16:36:00+00:00,6960.0,7080.0,2.0,84.0,34.0,2.0
3609,1995-10-29 18:32:00+00:00,6300.0,6960.0,0.0,88.0,32.0,3.0
3610,1995-10-29 20:17:00+00:00,6720.0,6300.0,2.0,88.0,30.0,3.0
3611,1995-10-29 22:09:00+00:00,6360.0,6720.0,0.0,59.0,27.0,73.0
3612,1995-10-30 18:35:00+00:00,6840.0,7320.0,0.0,62.0,27.0,1.0
3613,1995-10-30 20:29:00+00:00,6780.0,6840.0,1.0,65.0,27.0,3.0
3614,1995-10-30 22:22:00+00:00,6660.0,6780.0,6.0,73.0,20.0,74.0
3615,1995-10-31 18:53:00+00:00,7080.0,7020.0,4.0,73.0,16.0,8.0
3616,1995-10-31 20:51:00+00:00,6960.0,7080.0,2.0,45.0,12.0,89.0
3617,1995-11-01 17:33:00+00:00,6780.0,6840.0,3.0,33.0,20.0,60.0
3618,1995-11-02 17:27:00+00:00,7080.0,7200.0,3.0,46.0,15.0,6.0
3619,1995-11-02 19:25:00+00:00,6960.0,7080.0,1.0,60.0,8.0,4.0
3620,1995-11-02 21:21:00+00:00,7440.0,6960.0,1.0,45.0,25.0,31.0
3621,1995-11-03 17:41:00+00:00,7260.0,7140.0,7.0,38.0,27.0,72.0
3622,1995-11-04 17:11:00+00:00,6900.0,6780.0,2.0,43.0,24.0,8.0
3623,1995-11-04 19:06:00+00:00,7380.0,6900.0,2.0,39.0,24.0,5.0
3624,1995-11-04 21:09:00+00:00,6780.0,7380.0,2.0,91.0,9.0,4266.0
3625,1995-12-17 19:55:00+00:00,6900.0,6900.0,1.0,91.0,6.0,2.0
3626,1995-12-17 21:50:00+00:00,7200.0,6900.0,1.0,91.0,4.0,12.0
3627,1995-12-18 20:11:00+00:00,7140.0,6900.0,1.0,91.0,8.0,39.0
3628,1995-12-20 20:09:00+00:00,6960.0,6600.0,1.0,86.0,-0.0,35.0
3629,1995-12-22 20:41:00+00:00,6960.0,6540.0,1.0,87.0,1.0,15.0
3630,1995-12-23 20:36:00+00:00,7140.0,7200.0,0.0,86.0,5.0,16.0
3631,1995-12-25 18:32:00+00:00,6900.0,6840.0,2.0,91.0,3.0,17.0
3632,1995-12-28 19:43:00+00:00,6660.0,6780.0,2.0,95.0,23.0,59.0
3633,1995-12-30 19:52:00+00:00,6840.0,7380.0,2.0,91.0,23.0,204.0
3634,1996-01-03 19:52:00+00:00,6720.0,6660.0,0.0,91.0,10.0,22.0
3635,1996-01-04 20:40:00+00:00,6900.0,7260.0,0.0,95.0,16.0,15.0
3636,1996-01-06 20:07:00+00:00,7380.0,6900.0,2.0,92.0,28.0,11.0
3637,1996-01-07 17:38:00+00:00,7260.0,6840.0,7.0,92.0,28.0,53.0
3638,1996-01-08 20:43:00+00:00,7140.0,7200.0,3.0,81.0,21.0,117.0
3639,1996-01-10 17:02:00+00:00,7200.0,6960.0,0.0,91.0,16.0,3.0
3640,1996-01-10 19:02:00+00:00,6960.0,7200.0,3.0,88.0,21.0,3.0
3641,1996-01-10 20:58:00+00:00,6900.0,6960.0,2.0,87.0,12.0,58.0
3642,1996-01-12 19:41:00+00:00,6360.0,6900.0,3.0,71.0,29.0,48.0
3643,1996-01-14 18:21:00+00:00,6720.0,7080.0,0.0,74.0,28.0,2.0
3644,1996-01-14 20:13:00+00:00,7140.0,6720.0,0.0,95.0,25.0,199.0
3645,1996-01-16 16:54:00+00:00,6780.0,7320.0,0.0,87.0,9.0,462.0
3646,1996-01-22 17:41:00+00:00,6420.0,7440.0,1.0,90.0,5.0,52.0
3647,1996-01-23 20:46:00+00:00,7140.0,6720.0,4.0,83.0,3.0,130.0
3648,1996-01-26 19:47:00+00:00,7380.0,7560.0,0.0,69.0,-17.0,299.0
3649,1996-01-31 21:04:00+00:00,6360.0,6900.0,0.0,67.0,-10.0,24.0
3650,1996-02-02 17:28:00+00:00,7500.0,7800.0,1.0,59.0,-15.0,2.0
3651,1996-02-02 19:33:00+00:00,6660.0,7500.0,1.0,61.0,-20.0,1.0
3652,1996-02-02 21:24:00+00:00,8520.0,6660.0,8.0,91.0,32.0,422.0
3653,1996-02-07 17:27:00+00:00,8400.0,7560.0,7.0,78.0,35.0,149.0
3654,1996-02-08 18:30:00+00:00,6900.0,6780.0,0.0,59.0,21.0,168.0
3655,1996-02-11 18:56:00+00:00,7020.0,6780.0,0.0,80.0,10.0,0.0
3656,1996-02-11 20:53:00+00:00,6600.0,7020.0,2.0,79.0,6.0,2.0
3657,1996-02-11 22:43:00+00:00,7200.0,6600.0,1.0,65.0,31.0,19.0
3658,1996-02-13 17:13:00+00:00,6780.0,6900.0,3.0,51.0,37.0,23.0
3659,1996-02-14 17:02:00+00:00,6180.0,6840.0,1.0,55.0,33.0,1.0
3660,1996-02-14 18:45:00+00:00,6900.0,6180.0,0.0,71.0,24.0,2.0
3661,1996-02-14 20:40:00+00:00,6480.0,6900.0,3.0,63.0,31.0,22.0
3662,1996-02-16 18:13:00+00:00,6600.0,6600.0,3.0,92.0,31.0,128.0
3663,1996-02-18 17:44:00+00:00,7080.0,7080.0,8.0,78.0,30.0,212.0
3664,1996-02-20 16:57:00+00:00,7440.0,8340.0,0.0,88.0,27.0,15.0
3665,1996-02-20 19:01:00+00:00,7620.0,7440.0,2.0,88.0,30.0,22.0
3666,1996-02-21 18:28:00+00:00,6660.0,7080.0,0.0,63.0,-11.0,409.0
3667,1996-02-27 20:53:00+00:00,7020.0,6840.0,2.0,75.0,35.0,657.0
3668,1996-03-12 16:40:00+00:00,6540.0,6480.0,2.0,88.0,30.0,6.0
3669,1996-03-12 18:29:00+00:00,6300.0,6540.0,1.0,95.0,29.0,1.0
3670,1996-03-12 20:14:00+00:00,6480.0,6300.0,4.0,65.0,32.0,69.0
3671,1996-03-13 18:43:00+00:00,6240.0,6900.0,2.0,63.0,33.0,32.0
3672,1996-03-14 19:27:00+00:00,6000.0,7080.0,10.0,66.0,33.0,2199.0
3673,1996-04-22 16:34:00+00:00,7200.0,7140.0,2.0,100.0,35.0,79.0
3674,1996-04-23 16:40:00+00:00,7620.0,7380.0,0.0,100.0,35.0,6.0
3675,1996-04-23 18:47:00+00:00,7620.0,7620.0,7.0,44.0,32.0,572.0
3676,1996-04-28 16:22:00+00:00,6420.0,7380.0,4.0,46.0,31.0,4.0
3677,1996-04-28 18:09:00+00:00,6960.0,6420.0,6.0,54.0,37.0,153.0
3678,1996-04-30 17:29:00+00:00,6600.0,6900.0,4.0,100.0,32.0,106.0
3679,1996-05-02 16:59:00+00:00,6960.0,6900.0,11.0,42.0,41.0,328.0
3680,1996-05-06 16:09:00+00:00,7380.0,7320.0,9.0,40.0,41.0,16.0
3681,1996-05-06 18:12:00+00:00,6780.0,7380.0,6.0,42.0,43.0,136.0
3682,1996-05-08 17:14:00+00:00,6660.0,7140.0,9.0,36.0,43.0,82.0
3683,1996-05-09 15:18:00+00:00,6840.0,7200.0,9.0,44.0,42.0,19.0
3684,1996-05-09 17:12:00+00:00,6900.0,6840.0,7.0,33.0,45.0,65.0
3685,1996-05-10 15:28:00+00:00,7920.0,7680.0,10.0,39.0,44.0,17.0
3686,1996-05-10 17:40:00+00:00,6780.0,7920.0,8.0,36.0,43.0,21.0
3687,1996-05-10 19:33:00+00:00,6960.0,6780.0,1.0,55.0,44.0,88.0
3688,1996-05-11 20:30:00+00:00,7980.0,6540.0,7.0,42.0,53.0,26.0
3689,1996-05-12 16:35:00+00:00,7380.0,6600.0,4.0,53.0,49.0,7.0
3690,1996-05-12 18:38:00+00:00,6660.0,7380.0,0.0,73.0,40.0,1.0
3691,1996-05-12 20:29:00+00:00,6660.0,6660.0,0.0,100.0,38.0,79.0
3692,1996-05-14 16:06:00+00:00,8280.0,9300.0,2.0,92.0,39.0,8.0
3693,1996-05-14 18:24:00+00:00,7020.0,8280.0,2.0,96.0,39.0,43.0
3694,1996-05-15 16:01:00+00:00,7440.0,7620.0,0.0,100.0,40.0,1.0
3695,1996-05-15 18:05:00+00:00,7980.0,7440.0,1.0,96.0,39.0,1.0
3696,1996-05-15 20:18:00+00:00,7020.0,7980.0,2.0,95.0,32.0,203.0
3697,1996-05-18 19:51:00+00:00,6780.0,8280.0,3.0,78.0,36.0,56.0
3698,1996-05-19 18:02:00+00:00,6540.0,6960.0,4.0,78.0,34.0,4.0
3699,1996-05-19 19:51:00+00:00,6240.0,6540.0,6.0,52.0,40.0,38.0
3700,1996-05-20 16:40:00+00:00,6960.0,7140.0,0.0,67.0,39.0,20.0
3701,1996-05-21 15:33:00+00:00,6540.0,6840.0,0.0,67.0,39.0,0.0
3702,1996-05-21 17:22:00+00:00,6660.0,6540.0,7.0,50.0,45.0,7.0
3703,1996-05-21 19:13:00+00:00,6600.0,6660.0,3.0,64.0,42.0,4.0
3704,1996-05-21 21:03:00+00:00,6360.0,6600.0,9.0,70.0,42.0,18.0
3705,1996-05-22 15:31:00+00:00,6840.0,6960.0,6.0,64.0,43.0,9.0
3706,1996-05-22 17:25:00+00:00,6780.0,6840.0,3.0,78.0,38.0,151.0
3707,1996-05-24 18:20:00+00:00,6420.0,6300.0,4.0,69.0,38.0,6.0
3708,1996-05-24 20:07:00+00:00,6120.0,6420.0,0.0,88.0,38.0,74.0
3709,1996-05-25 21:08:00+00:00,6000.0,6300.0,1.0,89.0,39.0,3.0
3710,1996-05-26 15:11:00+00:00,7620.0,7140.0,2.0,95.0,40.0,2.0
3711,1996-05-26 17:18:00+00:00,6900.0,7620.0,0.0,92.0,39.0,0.0
3712,1996-05-26 19:13:00+00:00,6000.0,6900.0,1.0,95.0,36.0,1.0
3713,1996-05-26 20:53:00+00:00,6420.0,6000.0,0.0,96.0,37.0,0.0
3714,1996-05-26 22:40:00+00:00,6180.0,6420.0,1.0,68.0,46.0,12.0
3715,1996-05-27 15:04:00+00:00,6540.0,6300.0,1.0,70.0,43.0,1.0
3716,1996-05-27 16:53:00+00:00,6420.0,6540.0,2.0,73.0,45.0,2.0
3717,1996-05-27 18:40:00+00:00,6300.0,6420.0,7.0,62.0,47.0,12.0
3718,1996-05-28 16:13:00+00:00,5880.0,6360.0,7.0,62.0,47.0,12.0
3719,1996-05-28 17:51:00+00:00,6360.0,5880.0,0.0,96.0,37.0,7.0
3720,1996-05-28 19:37:00+00:00,6240.0,6360.0,2.0,96.0,37.0,2.0
3721,1996-05-28 21:21:00+00:00,7380.0,6240.0,0.0,96.0,35.0,0.0
3722,1996-05-28 23:24:00+00:00,6660.0,7380.0,0.0,100.0,32.0,1.0
3723,1996-05-29 01:15:00+00:00,6960.0,6660.0,7.0,89.0,37.0,19.0
3724,1996-05-29 16:22:00+00:00,6600.0,6660.0,0.0,92.0,39.0,0.0
3725,1996-05-29 18:12:00+00:00,6720.0,6600.0,0.0,79.0,39.0,27.0
3726,1996-05-30 15:43:00+00:00,6600.0,6780.0,3.0,82.0,37.0,6.0
3727,1996-05-30 17:33:00+00:00,6660.0,6600.0,1.0,75.0,38.0,3.0
3728,1996-05-30 19:24:00+00:00,6600.0,6660.0,9.0,37.0,45.0,62.0
3729,1996-05-31 16:25:00+00:00,6720.0,6600.0,8.0,39.0,44.0,14.0
3730,1996-05-31 18:17:00+00:00,6660.0,6720.0,1.0,59.0,40.0,5.0
3731,1996-05-31 20:08:00+00:00,6540.0,6660.0,0.0,66.0,35.0,0.0
3732,1996-05-31 21:57:00+00:00,6960.0,6540.0,6.0,67.0,37.0,7.0
3733,1996-05-31 23:53:00+00:00,6720.0,6960.0,0.0,78.0,33.0,0.0
3734,1996-06-01 01:45:00+00:00,6840.0,6720.0,4.0,31.0,52.0,37.0
3735,1996-06-01 17:05:00+00:00,7020.0,6960.0,3.0,32.0,50.0,7.0
3736,1996-06-01 19:02:00+00:00,6600.0,7020.0,2.0,36.0,46.0,2.0
3737,1996-06-01 20:52:00+00:00,6780.0,6600.0,2.0,52.0,41.0,2.0
3738,1996-06-01 22:45:00+00:00,6660.0,6780.0,2.0,71.0,32.0,3.0
3739,1996-06-02 00:36:00+00:00,8520.0,6660.0,0.0,81.0,29.0,0.0
3740,1996-06-02 02:58:00+00:00,5400.0,8520.0,3.0,33.0,60.0,8.0
3741,1996-06-02 15:49:00+00:00,6660.0,6540.0,7.0,36.0,60.0,10.0
3742,1996-06-02 17:40:00+00:00,6480.0,6660.0,1.0,40.0,56.0,8.0
3743,1996-06-02 19:28:00+00:00,6480.0,6480.0,1.0,53.0,49.0,1.0
3744,1996-06-02 21:16:00+00:00,6240.0,6480.0,0.0,62.0,45.0,0.0
3745,1996-06-02 23:00:00+00:00,6720.0,6240.0,1.0,76.0,39.0,1.0
3746,1996-06-03 00:52:00+00:00,6720.0,6720.0,0.0,88.0,34.0,0.0
3747,1996-06-03 02:44:00+00:00,6780.0,6720.0,6.0,32.0,63.0,22.0
3748,1996-06-03 15:53:00+00:00,6720.0,6600.0,2.0,50.0,56.0,6.0
3749,1996-06-03 17:45:00+00:00,6540.0,6720.0,2.0,59.0,57.0,42.0
3750,1996-06-04 15:30:00+00:00,6480.0,6480.0,3.0,57.0,57.0,3.0
3751,1996-06-04 17:18:00+00:00,6120.0,6480.0,2.0,82.0,50.0,2.0
3752,1996-06-04 19:00:00+00:00,6840.0,6120.0,2.0,89.0,47.0,2.0
3753,1996-06-04 20:54:00+00:00,6240.0,6840.0,6.0,27.0,55.0,80.0
3754,1996-06-05 19:28:00+00:00,6120.0,6180.0,3.0,45.0,46.0,6.0
3755,1996-06-05 21:10:00+00:00,6420.0,6120.0,4.0,47.0,44.0,4.0
3756,1996-06-05 22:57:00+00:00,6420.0,6420.0,2.0,59.0,37.0,5.0
3757,1996-06-06 00:44:00+00:00,6540.0,6420.0,3.0,74.0,31.0,3.0
3758,1996-06-06 02:33:00+00:00,7080.0,6540.0,0.0,52.0,53.0,5.0
3759,1996-06-06 15:30:00+00:00,5820.0,6480.0,0.0,59.0,39.0,2.0
3760,1996-06-06 23:52:00+00:00,6480.0,5640.0,1.0,31.0,65.0,5.0
3761,1996-06-07 14:45:00+00:00,6360.0,6480.0,1.0,29.0,62.0,3.0
3762,1996-06-07 16:31:00+00:00,5880.0,6360.0,0.0,34.0,61.0,1.0
3763,1996-06-07 18:09:00+00:00,6420.0,5880.0,0.0,36.0,61.0,0.0
3764,1996-06-07 19:56:00+00:00,6060.0,6420.0,9.0,25.0,74.0,24.0
3765,1996-06-08 15:48:00+00:00,6540.0,6540.0,3.0,25.0,71.0,10.0
3766,1996-06-08 17:37:00+00:00,6300.0,6540.0,7.0,76.0,52.0,14.0
3767,1996-06-08 19:22:00+00:00,6360.0,6300.0,3.0,74.0,51.0,3.0
3768,1996-06-08 21:08:00+00:00,12360.0,6360.0,3.0,38.0,65.0,23.0
3769,1996-06-09 15:06:00+00:00,5940.0,6600.0,3.0,44.0,56.0,34.0
3770,1996-06-09 22:06:00+00:00,5880.0,6660.0,9.0,27.0,65.0,62.0
3771,1996-06-10 17:51:00+00:00,6540.0,6660.0,7.0,33.0,61.0,18.0
3772,1996-06-10 19:40:00+00:00,6840.0,6540.0,0.0,51.0,52.0,2.0
3773,1996-06-10 21:34:00+00:00,6480.0,6840.0,2.0,67.0,45.0,2.0
3774,1996-06-10 23:22:00+00:00,6420.0,6480.0,0.0,79.0,40.0,2.0
3775,1996-06-11 01:09:00+00:00,6540.0,6420.0,2.0,39.0,60.0,54.0
3776,1996-06-11 19:42:00+00:00,6540.0,6420.0,0.0,56.0,53.0,1.0
3777,1996-06-11 21:31:00+00:00,6480.0,6540.0,1.0,70.0,48.0,2.0
3778,1996-06-11 23:19:00+00:00,6480.0,6480.0,11.0,29.0,68.0,76.0
3779,1996-06-13 15:35:00+00:00,6900.0,6360.0,7.0,25.0,69.0,15.0
3780,1996-06-13 17:30:00+00:00,6480.0,6900.0,6.0,22.0,69.0,12.0
3781,1996-06-13 19:18:00+00:00,6360.0,6480.0,0.0,56.0,51.0,2.0
3782,1996-06-13 21:04:00+00:00,6120.0,6360.0,0.0,61.0,51.0,0.0
3783,1996-06-13 22:46:00+00:00,6240.0,6120.0,7.0,27.0,69.0,18.0
3784,1996-06-14 15:44:00+00:00,6240.0,6600.0,7.0,40.0,61.0,15.0
3785,1996-06-14 17:28:00+00:00,6600.0,6240.0,3.0,45.0,59.0,10.0
3786,1996-06-14 19:18:00+00:00,6120.0,6600.0,1.0,50.0,56.0,1.0
3787,1996-06-14 21:00:00+00:00,6300.0,6120.0,2.0,82.0,49.0,4.0
3788,1996-06-14 22:45:00+00:00,6120.0,6300.0,4.0,42.0,62.0,19.0
3789,1996-06-15 15:23:00+00:00,6840.0,6480.0,0.0,61.0,56.0,1.0
3790,1996-06-15 17:17:00+00:00,6360.0,6840.0,3.0,55.0,57.0,3.0
3791,1996-06-15 19:03:00+00:00,6060.0,6360.0,0.0,63.0,56.0,0.0
3792,1996-06-15 20:44:00+00:00,6600.0,6060.0,0.0,71.0,52.0,0.0
3793,1996-06-15 22:34:00+00:00,6360.0,6600.0,4.0,32.0,69.0,17.0
3794,1996-06-16 15:05:00+00:00,6000.0,6300.0,4.0,46.0,62.0,4.0
3795,1996-06-16 16:45:00+00:00,6000.0,6000.0,1.0,47.0,58.0,4.0
3796,1996-06-16 18:25:00+00:00,8820.0,6000.0,3.0,66.0,52.0,6.0
3797,1996-06-16 20:52:00+00:00,6720.0,8820.0,0.0,73.0,47.0,2.0
3798,1996-06-16 22:44:00+00:00,6360.0,6720.0,6.0,37.0,60.0,84.0
3799,1996-06-17 19:10:00+00:00,6660.0,6900.0,2.0,54.0,53.0,6.0
3800,1996-06-17 21:01:00+00:00,6720.0,6660.0,1.0,55.0,50.0,1.0
3801,1996-06-17 22:53:00+00:00,7020.0,6720.0,1.0,49.0,51.0,3.0
3802,1996-06-18 00:50:00+00:00,6900.0,7020.0,17.0,37.0,49.0,91.0
3803,1996-06-18 12:37:00+00:00,7440.0,7500.0,11.0,31.0,52.0,20.0
3804,1996-06-18 14:41:00+00:00,7620.0,7440.0,11.0,31.0,51.0,20.0
3805,1996-06-18 16:48:00+00:00,7260.0,7620.0,10.0,27.0,50.0,17.0
3806,1996-06-18 18:49:00+00:00,7560.0,7260.0,10.0,29.0,46.0,16.0
3807,1996-06-18 20:55:00+00:00,6540.0,7560.0,3.0,36.0,43.0,12.0
3808,1996-06-18 22:44:00+00:00,7320.0,6540.0,8.0,21.0,51.0,59.0
3809,1996-06-19 15:08:00+00:00,6720.0,6900.0,10.0,19.0,51.0,10.0
3810,1996-06-19 17:00:00+00:00,6660.0,6720.0,4.0,25.0,51.0,4.0
3811,1996-06-19 18:51:00+00:00,6420.0,6660.0,1.0,25.0,45.0,7.0
3812,1996-06-19 20:38:00+00:00,7080.0,6420.0,1.0,40.0,38.0,3.0
3813,1996-06-19 22:36:00+00:00,6780.0,7080.0,11.0,26.0,67.0,23.0
3814,1996-06-20 15:26:00+00:00,6780.0,6600.0,11.0,35.0,62.0,22.0
3815,1996-06-20 17:19:00+00:00,6660.0,6780.0,1.0,59.0,58.0,31.0
3816,1996-06-21 16:49:00+00:00,6660.0,6540.0,3.0,80.0,51.0,5.0
3817,1996-06-21 18:40:00+00:00,6420.0,6660.0,8.0,86.0,49.0,14.0
3818,1996-06-21 20:27:00+00:00,6360.0,6420.0,0.0,86.0,49.0,3.0
3819,1996-06-21 22:13:00+00:00,6480.0,6360.0,2.0,96.0,44.0,4.0
3820,1996-06-22 00:01:00+00:00,6840.0,6480.0,0.0,92.0,45.0,0.0
3821,1996-06-22 01:55:00+00:00,6900.0,6840.0,1.0,65.0,50.0,35.0
3822,1996-06-22 15:39:00+00:00,6900.0,6780.0,9.0,62.0,49.0,17.0
3823,1996-06-22 17:34:00+00:00,6900.0,6900.0,0.0,76.0,45.0,0.0
3824,1996-06-22 19:29:00+00:00,6420.0,6900.0,0.0,82.0,43.0,0.0
3825,1996-06-22 21:16:00+00:00,7560.0,6420.0,1.0,72.0,43.0,1.0
3826,1996-06-22 23:22:00+00:00,6840.0,7560.0,9.0,35.0,57.0,45.0
3827,1996-06-23 14:33:00+00:00,6960.0,6900.0,7.0,38.0,58.0,14.0
3828,1996-06-23 16:29:00+00:00,6840.0,6960.0,2.0,43.0,56.0,5.0
3829,1996-06-23 18:23:00+00:00,6840.0,6840.0,1.0,58.0,51.0,1.0
3830,1996-06-23 20:17:00+00:00,6540.0,6840.0,0.0,70.0,47.0,0.0
3831,1996-06-23 22:06:00+00:00,7020.0,6540.0,2.0,79.0,42.0,3.0
3832,1996-06-24 00:03:00+00:00,6840.0,7020.0,0.0,75.0,42.0,0.0
3833,1996-06-24 01:57:00+00:00,6600.0,6840.0,6.0,35.0,67.0,58.0
3834,1996-06-24 15:15:00+00:00,6780.0,7200.0,8.0,33.0,64.0,12.0
3835,1996-06-24 17:08:00+00:00,6780.0,6780.0,1.0,43.0,61.0,7.0
3836,1996-06-24 19:01:00+00:00,6540.0,6780.0,1.0,51.0,58.0,1.0
3837,1996-06-24 20:50:00+00:00,6720.0,6540.0,2.0,65.0,50.0,4.0
3838,1996-06-24 22:42:00+00:00,6900.0,6720.0,0.0,76.0,45.0,0.0
3839,1996-06-25 00:37:00+00:00,6360.0,6900.0,0.0,78.0,43.0,1.0
3840,1996-06-25 02:23:00+00:00,6420.0,6360.0,0.0,92.0,39.0,0.0
3841,1996-06-25 04:10:00+00:00,6540.0,6420.0,6.0,30.0,68.0,34.0
3842,1996-06-25 15:30:00+00:00,6480.0,6720.0,4.0,31.0,66.0,10.0
3843,1996-06-25 17:18:00+00:00,6960.0,6480.0,1.0,36.0,62.0,5.0
3844,1996-06-25 19:14:00+00:00,6660.0,6960.0,1.0,56.0,52.0,2.0
3845,1996-06-25 21:05:00+00:00,6600.0,6660.0,0.0,62.0,49.0,0.0
3846,1996-06-25 22:55:00+00:00,6420.0,6600.0,0.0,67.0,47.0,0.0
3847,1996-06-26 00:42:00+00:00,6180.0,6420.0,7.0,29.0,69.0,18.0
3848,1996-06-26 13:37:00+00:00,6120.0,7080.0,9.0,29.0,68.0,18.0
3849,1996-06-26 15:19:00+00:00,7140.0,6120.0,0.0,69.0,55.0,0.0
3850,1996-06-26 17:18:00+00:00,6840.0,7140.0,0.0,55.0,59.0,0.0
3851,1996-06-26 19:12:00+00:00,6600.0,6840.0,1.0,96.0,49.0,5.0
3852,1996-06-26 21:02:00+00:00,6780.0,6600.0,0.0,96.0,48.0,0.0
3853,1996-06-26 22:55:00+00:00,6720.0,6780.0,2.0,96.0,47.0,2.0
3854,1996-06-27 00:47:00+00:00,6660.0,6720.0,1.0,69.0,58.0,18.0
3855,1996-06-27 13:50:00+00:00,6840.0,7020.0,1.0,66.0,57.0,9.0
3856,1996-06-27 15:44:00+00:00,6840.0,6840.0,0.0,92.0,49.0,2.0
3857,1996-06-27 17:38:00+00:00,6660.0,6840.0,1.0,89.0,48.0,1.0
3858,1996-06-27 19:29:00+00:00,6600.0,6660.0,1.0,92.0,46.0,1.0
3859,1996-06-27 21:19:00+00:00,6180.0,6600.0,0.0,95.0,45.0,0.0
3860,1996-06-27 23:02:00+00:00,6840.0,6180.0,0.0,79.0,48.0,17.0
