datetime,duration_seconds,height,interpolated_height,time_to_next_eruption,time_since_last_eruption
2015-07-18 16:20:00+00:00,227,130.0,0.0,6060.0,5340.0
2015-07-18 18:01:00+00:00,239,150.0,0.0,4860.0,6060.0
2015-07-19 10:41:00+00:00,207,140.0,0.0,5820.0,5700.0
2015-07-19 12:18:00+00:00,241,115.0,0.0,5340.0,5820.0
2015-07-19 13:47:00+00:00,228,130.0,0.0,6000.0,5340.0
2015-07-19 15:27:00+00:00,254,130.0,0.0,4680.0,6000.0
2015-07-19 16:45:00+00:00,230,120.0,0.0,5280.0,4680.0
2015-07-20 09:46:00+00:00,221,130.0,0.0,5580.0,5280.0
2015-07-20 11:19:00+00:00,235,125.0,0.0,5520.0,5580.0
2015-07-20 12:51:00+00:00,246,130.0,0.0,5160.0,5520.0
2015-07-20 14:17:00+00:00,239,135.0,0.0,6480.0,5160.0
2015-07-20 16:05:00+00:00,256,170.0,0.0,5340.0,6480.0
2015-07-20 17:34:00+00:00,258,120.0,0.0,5220.0,5340.0
2015-07-21 09:55:00+00:00,245,140.0,0.0,6060.0,5520.0
2015-07-21 11:36:00+00:00,211,135.0,0.0,5700.0,6060.0
2015-07-21 13:11:00+00:00,248,130.0,0.0,5160.0,5700.0
2015-07-21 14:37:00+00:00,242,120.0,0.0,5340.0,5160.0
2015-07-21 16:06:00+00:00,252,130.0,0.0,5400.0,5340.0
2015-07-21 17:36:00+00:00,260,125.0,0.0,5340.0,5400.0
2015-07-22 09:00:00+00:00,251,130.0,0.0,7020.0,6060.0
2015-07-22 10:57:00+00:00,237,140.0,0.0,5460.0,7020.0
2015-07-22 12:28:00+00:00,283,140.0,0.0,6000.0,5460.0
2015-07-22 14:08:00+00:00,105,130.0,0.0,3720.0,6000.0
2015-07-22 15:10:00+00:00,284,155.0,0.0,6180.0,3720.0
2015-07-22 16:53:00+00:00,253,120.0,0.0,5040.0,6180.0
2015-07-22 18:17:00+00:00,210,120.0,0.0,6000.0,5040.0
2015-07-23 09:58:00+00:00,226,140.0,0.0,5280.0,6660.0
2015-07-23 11:26:00+00:00,256,140.0,0.0,5580.0,5280.0
2015-07-23 12:59:00+00:00,242,130.0,0.0,5880.0,5580.0
2015-07-23 14:37:00+00:00,238,145.0,0.0,5580.0,5880.0
2015-07-23 16:10:00+00:00,228,130.0,0.0,5040.0,5580.0
2015-07-23 17:34:00+00:00,243,135.0,0.0,5580.0,5040.0
2015-07-24 08:51:00+00:00,292,125.0,0.0,5760.0,3900.0
2015-07-24 10:27:00+00:00,241,140.0,0.0,5580.0,5760.0
2015-07-24 12:00:00+00:00,237,130.0,0.0,4980.0,5580.0
2015-07-24 13:23:00+00:00,230,120.0,0.0,6180.0,4980.0
2015-07-24 15:06:00+00:00,216,150.0,0.0,4860.0,6180.0
2015-07-24 16:27:00+00:00,262,140.0,0.0,5340.0,4860.0
2015-07-24 17:56:00+00:00,214,130.0,0.0,5640.0,5340.0
2015-07-25 09:27:00+00:00,221,130.0,0.0,5280.0,5160.0
2015-07-25 10:55:00+00:00,245,135.0,0.0,6000.0,5280.0
2015-07-25 12:35:00+00:00,217,130.0,0.0,5640.0,6000.0
2015-07-25 14:09:00+00:00,238,135.0,0.0,5100.0,5640.0
2015-07-25 15:34:00+00:00,240,130.0,0.0,5520.0,5100.0
2015-07-25 17:06:00+00:00,250,135.0,0.0,5220.0,5520.0
2015-07-25 18:33:00+00:00,222,130.0,0.0,5400.0,5220.0
2015-07-26 09:41:00+00:00,246,130.0,0.0,5520.0,4980.0
2015-07-26 11:13:00+00:00,232,140.0,0.0,5040.0,5520.0
2015-07-26 12:37:00+00:00,239,130.0,0.0,5700.0,5040.0
2015-07-26 14:12:00+00:00,212,140.0,0.0,5520.0,5700.0
2015-07-26 15:44:00+00:00,275,130.0,0.0,5820.0,5520.0
2015-07-26 17:21:00+00:00,247,130.0,0.0,5160.0,5820.0
2015-07-27 09:14:00+00:00,229,135.0,0.0,6060.0,5040.0
2015-07-27 10:55:00+00:00,231,135.0,0.0,5640.0,6060.0
2015-07-27 12:29:00+00:00,246,130.0,0.0,5640.0,5640.0
2015-07-27 14:03:00+00:00,240,130.0,0.0,5400.0,5640.0
2015-07-27 15:33:00+00:00,239,140.0,0.0,6180.0,5400.0
2015-07-27 17:16:00+00:00,240,130.0,0.0,6240.0,6180.0
2015-07-28 08:56:00+00:00,247,145.0,0.0,6420.0,4020.0
2015-07-28 10:43:00+00:00,210,140.0,0.0,4980.0,6420.0
2015-07-28 12:06:00+00:00,239,130.0,0.0,5940.0,4980.0
2015-07-28 13:45:00+00:00,229,155.0,0.0,5280.0,5940.0
2015-07-28 15:13:00+00:00,210,130.0,0.0,5040.0,5280.0
2015-07-28 16:37:00+00:00,221,135.0,0.0,6060.0,5040.0
2015-07-28 18:18:00+00:00,223,120.0,0.0,5700.0,6060.0
2015-07-29 09:45:00+00:00,244,130.0,0.0,6120.0,4560.0
2015-07-29 11:27:00+00:00,217,145.0,0.0,6000.0,6120.0
2015-07-29 13:07:00+00:00,203,140.0,0.0,4500.0,6000.0
2015-07-29 14:22:00+00:00,220,130.0,0.0,6180.0,4500.0
2015-07-29 16:05:00+00:00,191,150.0,0.0,5760.0,6180.0
2015-07-29 17:41:00+00:00,251,145.0,0.0,5460.0,5760.0
2015-07-30 09:17:00+00:00,233,130.0,0.0,5640.0,5940.0
2015-07-30 10:51:00+00:00,242,155.0,0.0,5640.0,5640.0
2015-07-30 12:25:00+00:00,231,130.0,0.0,5340.0,5640.0
2015-07-30 13:54:00+00:00,222,130.0,0.0,5640.0,5340.0
2015-07-30 15:28:00+00:00,112,135.0,0.0,4140.0,5640.0
2015-07-31 10:53:00+00:00,222,130.0,0.0,5400.0,5640.0
2015-07-31 12:23:00+00:00,256,130.0,0.0,5100.0,5400.0
2015-07-31 13:48:00+00:00,241,140.0,0.0,5400.0,5100.0
2015-07-31 15:18:00+00:00,207,130.0,0.0,6060.0,5400.0
2015-07-31 16:59:00+00:00,231,155.0,0.0,5280.0,6060.0
2015-08-01 09:43:00+00:00,205,145.0,0.0,5520.0,5520.0
2015-08-01 11:15:00+00:00,230,135.0,0.0,5340.0,5520.0
2015-08-01 12:44:00+00:00,186,130.0,0.0,5040.0,5340.0
2015-08-01 14:08:00+00:00,264,130.0,0.0,6060.0,5040.0
2015-08-01 15:49:00+00:00,215,110.0,0.0,5100.0,6060.0
2015-08-01 17:14:00+00:00,242,130.0,0.0,5580.0,5100.0
2015-08-02 11:56:00+00:00,194,150.0,0.0,5580.0,5580.0
2015-08-02 13:29:00+00:00,238,150.0,0.0,5280.0,5580.0
2015-08-02 14:57:00+00:00,245,140.0,0.0,5280.0,5280.0
2015-08-02 16:25:00+00:00,231,140.0,0.0,6300.0,5280.0
2015-08-03 09:22:00+00:00,189,137.0,1.0,5340.0,5400.0
2015-08-03 10:51:00+00:00,244,130.0,0.0,6420.0,5340.0
2015-08-03 12:38:00+00:00,205,160.0,0.0,4500.0,6420.0
2015-08-03 13:53:00+00:00,260,125.0,0.0,6540.0,4500.0
2015-08-03 15:42:00+00:00,237,140.0,0.0,5580.0,6540.0
2015-08-03 17:15:00+00:00,212,160.0,0.0,4980.0,5580.0
2015-08-04 10:21:00+00:00,230,135.0,0.0,5460.0,4860.0
2015-08-04 11:52:00+00:00,263,120.0,0.0,5640.0,5460.0
2015-08-04 13:26:00+00:00,227,140.0,0.0,5160.0,5640.0
2015-08-04 14:52:00+00:00,240,120.0,0.0,5400.0,5160.0
2015-08-04 16:22:00+00:00,222,140.0,0.0,5460.0,5400.0
2015-08-04 17:53:00+00:00,253,110.0,0.0,5580.0,5460.0
2015-08-05 09:19:00+00:00,229,150.0,0.0,5580.0,5340.0
2015-08-05 10:52:00+00:00,227,140.0,0.0,5040.0,5580.0
2015-08-05 12:16:00+00:00,280,120.0,0.0,5640.0,5040.0
2015-08-05 13:50:00+00:00,219,137.0,1.0,5940.0,5640.0
2015-08-05 15:29:00+00:00,237,150.0,0.0,5640.0,5940.0
2015-08-06 09:39:00+00:00,233,140.0,0.0,5940.0,5340.0
2015-08-06 11:18:00+00:00,229,135.0,0.0,4920.0,5940.0
2015-08-06 12:40:00+00:00,248,130.0,0.0,5880.0,4920.0
2015-08-06 14:18:00+00:00,230,155.0,0.0,5460.0,5880.0
2015-08-06 15:49:00+00:00,245,145.0,0.0,5880.0,5460.0
2015-08-06 17:27:00+00:00,237,135.0,0.0,5460.0,5880.0
2015-08-07 09:09:00+00:00,232,137.0,1.0,6660.0,5280.0
2015-08-07 11:00:00+00:00,236,165.0,0.0,5100.0,6660.0
2015-08-07 12:25:00+00:00,241,130.0,0.0,5520.0,5100.0
2015-08-07 13:57:00+00:00,226,130.0,0.0,5460.0,5520.0
2015-08-07 15:28:00+00:00,260,120.0,0.0,5820.0,5460.0
2015-08-07 17:05:00+00:00,252,140.0,0.0,5460.0,5820.0
2015-08-07 18:36:00+00:00,239,145.0,0.0,5760.0,5460.0
2015-08-08 10:00:00+00:00,236,130.0,0.0,5460.0,5160.0
2015-08-08 11:31:00+00:00,250,140.0,0.0,6060.0,5460.0
2015-08-08 13:12:00+00:00,226,155.0,0.0,5400.0,6060.0
2015-08-08 14:42:00+00:00,215,140.0,0.0,5160.0,5400.0
2015-08-08 16:08:00+00:00,234,130.0,0.0,5940.0,5160.0
2015-08-08 17:47:00+00:00,209,140.0,0.0,4920.0,5940.0
2015-08-09 10:42:00+00:00,236,130.0,0.0,5640.0,5520.0
2015-08-09 12:16:00+00:00,197,135.0,0.0,5460.0,5640.0
2015-08-09 13:47:00+00:00,218,150.0,0.0,5700.0,5460.0
2015-08-09 15:22:00+00:00,223,155.0,0.0,5220.0,5700.0
2015-08-09 16:49:00+00:00,232,135.0,0.0,5220.0,5220.0
2015-08-09 18:16:00+00:00,219,130.0,0.0,5580.0,5220.0
2015-08-10 09:43:00+00:00,225,137.0,1.0,6420.0,4980.0
2015-08-10 11:30:00+00:00,222,160.0,0.0,4980.0,6420.0
2015-08-10 12:53:00+00:00,260,135.0,0.0,5700.0,4980.0
2015-08-10 14:28:00+00:00,235,135.0,0.0,5580.0,5700.0
2015-08-10 16:01:00+00:00,244,135.0,0.0,5340.0,5580.0
2015-08-10 17:30:00+00:00,238,130.0,0.0,5580.0,5340.0
2015-08-11 10:28:00+00:00,299,100.0,0.0,5640.0,4740.0
2015-08-11 12:02:00+00:00,216,145.0,0.0,5880.0,5640.0
2015-08-11 13:40:00+00:00,184,140.0,0.0,4920.0,5880.0
2015-08-11 15:02:00+00:00,276,130.0,0.0,5520.0,4920.0
2015-08-11 16:34:00+00:00,221,115.0,0.0,5280.0,5520.0
2015-08-11 18:02:00+00:00,249,130.0,0.0,5100.0,5280.0
2015-08-12 10:46:00+00:00,238,120.0,0.0,5580.0,5520.0
2015-08-12 12:19:00+00:00,240,150.0,0.0,5460.0,5580.0
2015-08-12 13:50:00+00:00,244,130.0,0.0,5820.0,5460.0
2015-08-12 15:27:00+00:00,239,140.0,0.0,6000.0,5820.0
2015-08-12 17:07:00+00:00,228,140.0,0.0,5220.0,6000.0
2015-08-12 18:34:00+00:00,246,130.0,0.0,5340.0,5220.0
2015-08-13 09:39:00+00:00,219,150.0,0.0,5580.0,5280.0
2015-08-13 11:12:00+00:00,230,120.0,0.0,4980.0,5580.0
2015-08-13 12:35:00+00:00,224,130.0,0.0,4560.0,4980.0
2015-08-14 08:52:00+00:00,254,155.0,0.0,5640.0,5460.0
2015-08-14 10:26:00+00:00,245,130.0,0.0,5100.0,5640.0
2015-08-14 11:51:00+00:00,252,125.0,0.0,5580.0,5100.0
2015-08-14 13:24:00+00:00,249,150.0,0.0,5340.0,5580.0
2015-08-14 14:53:00+00:00,235,140.0,0.0,5940.0,5340.0
2015-08-14 16:32:00+00:00,231,130.0,0.0,5340.0,5940.0
2015-08-14 18:01:00+00:00,251,130.0,0.0,5700.0,5340.0
2015-08-15 09:21:00+00:00,210,145.0,0.0,4980.0,5940.0
2015-08-15 10:44:00+00:00,240,135.0,0.0,5700.0,4980.0
2015-08-15 12:19:00+00:00,240,150.0,0.0,5640.0,5700.0
2015-08-15 13:53:00+00:00,242,130.0,0.0,5520.0,5640.0
2015-08-15 15:25:00+00:00,252,130.0,0.0,5580.0,5520.0
2015-08-15 16:58:00+00:00,232,140.0,0.0,5400.0,5580.0
2015-08-16 11:39:00+00:00,228,140.0,0.0,5460.0,5640.0
2015-08-16 13:10:00+00:00,231,155.0,0.0,5040.0,5460.0
2015-08-16 14:34:00+00:00,249,125.0,0.0,5880.0,5040.0
2015-08-16 16:12:00+00:00,212,130.0,0.0,5100.0,5880.0
2015-08-16 17:37:00+00:00,225,130.0,0.0,5280.0,5100.0
2015-08-17 12:12:00+00:00,233,140.0,0.0,6000.0,5340.0
2015-08-17 13:52:00+00:00,238,130.0,0.0,5400.0,6000.0
2015-08-17 15:22:00+00:00,249,120.0,0.0,5940.0,5400.0
2015-08-17 17:01:00+00:00,253,140.0,0.0,5760.0,5940.0
2015-08-18 11:46:00+00:00,220,130.0,0.0,5340.0,5340.0
2015-08-18 13:15:00+00:00,253,140.0,0.0,5520.0,5340.0
2015-08-18 14:47:00+00:00,217,130.0,0.0,6060.0,5520.0
2015-08-18 16:28:00+00:00,242,130.0,0.0,5160.0,6060.0
2015-08-18 17:54:00+00:00,211,137.0,1.0,5940.0,5160.0
2015-08-19 09:30:00+00:00,228,137.0,1.0,5460.0,5700.0
2015-08-19 11:01:00+00:00,263,150.0,0.0,5520.0,5460.0
2015-08-19 12:33:00+00:00,190,130.0,0.0,5700.0,5520.0
2015-08-19 14:08:00+00:00,212,150.0,0.0,5580.0,5700.0
2015-08-19 15:41:00+00:00,239,110.0,0.0,5820.0,5580.0
2015-08-19 17:18:00+00:00,243,150.0,0.0,5760.0,5820.0
2015-08-20 12:01:00+00:00,230,130.0,0.0,5460.0,5400.0
2015-08-20 13:32:00+00:00,225,140.0,0.0,5400.0,5460.0
2015-08-20 15:02:00+00:00,230,140.0,0.0,5280.0,5400.0
2015-08-20 16:30:00+00:00,253,140.0,0.0,5400.0,5280.0
2015-08-20 18:00:00+00:00,228,130.0,0.0,5580.0,5400.0
2015-08-21 09:26:00+00:00,254,120.0,0.0,5340.0,5700.0
2015-08-21 10:55:00+00:00,240,160.0,0.0,5640.0,5340.0
2015-08-21 12:29:00+00:00,258,150.0,0.0,5700.0,5640.0
2015-08-21 14:04:00+00:00,209,130.0,0.0,6180.0,5700.0
2015-08-21 15:47:00+00:00,222,145.0,0.0,5220.0,6180.0
2015-08-21 17:14:00+00:00,234,150.0,0.0,5880.0,5220.0
2015-08-22 08:41:00+00:00,225,135.0,0.0,5520.0,6000.0
2015-08-22 10:13:00+00:00,246,140.0,0.0,5700.0,5520.0
2015-08-22 11:48:00+00:00,232,150.0,0.0,5160.0,5700.0
2015-08-22 13:14:00+00:00,234,137.0,1.0,5820.0,5160.0
2015-08-22 14:51:00+00:00,222,135.0,0.0,5220.0,5820.0
2015-08-22 16:18:00+00:00,274,135.0,0.0,5700.0,5220.0
2015-08-22 17:53:00+00:00,117,140.0,0.0,3960.0,5700.0
2015-08-23 08:56:00+00:00,242,130.0,0.0,5640.0,5520.0
2015-08-23 10:30:00+00:00,189,130.0,0.0,6000.0,5640.0
2015-08-23 12:10:00+00:00,239,150.0,0.0,5760.0,6000.0
2015-08-23 13:46:00+00:00,235,160.0,0.0,5640.0,5760.0
2015-08-23 15:20:00+00:00,223,150.0,0.0,5040.0,5640.0
2015-08-23 16:44:00+00:00,225,145.0,0.0,5160.0,5040.0
2015-08-23 18:10:00+00:00,207,140.0,0.0,4860.0,5160.0
2015-08-24 09:26:00+00:00,214,150.0,0.0,5460.0,5340.0
2015-08-24 10:57:00+00:00,242,155.0,0.0,5280.0,5460.0
2015-08-24 12:25:00+00:00,233,130.0,0.0,5880.0,5280.0
2015-08-24 14:03:00+00:00,228,150.0,0.0,4920.0,5880.0
2015-08-24 15:25:00+00:00,232,130.0,0.0,6000.0,4920.0
2015-08-24 17:05:00+00:00,236,140.0,0.0,5160.0,6000.0
2015-08-25 11:19:00+00:00,234,135.0,0.0,5640.0,5340.0
2015-08-25 12:53:00+00:00,240,120.0,0.0,5220.0,5640.0
2015-08-25 14:20:00+00:00,218,130.0,0.0,5460.0,5220.0
2015-08-25 15:51:00+00:00,245,130.0,0.0,5820.0,5460.0
2015-08-25 17:28:00+00:00,242,130.0,0.0,5760.0,5820.0
2015-08-26 09:37:00+00:00,213,150.0,0.0,5160.0,5940.0
2015-08-26 11:03:00+00:00,227,150.0,0.0,5760.0,5160.0
2015-08-26 12:39:00+00:00,229,150.0,0.0,4920.0,5760.0
2015-08-26 14:01:00+00:00,227,130.0,0.0,6360.0,4920.0
2015-08-26 15:47:00+00:00,212,150.0,0.0,4980.0,6360.0
2015-08-26 17:10:00+00:00,247,125.0,0.0,5700.0,4980.0
2015-08-27 11:34:00+00:00,223,125.0,0.0,5700.0,5820.0
2015-08-27 13:09:00+00:00,235,140.0,0.0,5220.0,5700.0
2015-08-27 14:36:00+00:00,241,130.0,0.0,5400.0,5220.0
2015-08-27 16:06:00+00:00,239,110.0,0.0,5700.0,5400.0
2015-08-27 17:41:00+00:00,247,135.0,0.0,5640.0,5700.0
2015-08-28 09:00:00+00:00,220,150.0,0.0,4920.0,5880.0
2015-08-28 10:22:00+00:00,242,130.0,0.0,5760.0,4920.0
2015-08-28 11:58:00+00:00,227,140.0,0.0,5340.0,5760.0
2015-08-28 13:27:00+00:00,232,150.0,0.0,5520.0,5340.0
2015-08-28 14:59:00+00:00,222,110.0,0.0,4500.0,5520.0
2015-08-28 16:14:00+00:00,259,130.0,0.0,6540.0,4500.0
2015-08-28 18:03:00+00:00,219,150.0,0.0,5340.0,6540.0
2015-08-29 09:20:00+00:00,220,130.0,0.0,5640.0,5880.0
2015-08-29 10:54:00+00:00,246,140.0,0.0,5880.0,5640.0
2015-08-29 12:32:00+00:00,238,150.0,0.0,5160.0,5880.0
2015-08-29 13:58:00+00:00,235,125.0,0.0,6120.0,5160.0
2015-08-29 15:40:00+00:00,225,145.0,0.0,5100.0,6120.0
2015-08-29 17:05:00+00:00,251,135.0,0.0,5940.0,5100.0
2015-08-30 11:30:00+00:00,253,170.0,0.0,5220.0,6720.0
2015-08-30 12:57:00+00:00,235,130.0,0.0,6000.0,5220.0
2015-08-30 14:37:00+00:00,118,150.0,0.0,4020.0,6000.0
2015-08-30 15:44:00+00:00,282,130.0,0.0,5760.0,4020.0
2015-08-30 17:20:00+00:00,216,145.0,0.0,5040.0,5760.0
2015-08-30 18:44:00+00:00,245,130.0,0.0,6240.0,5040.0
2015-08-31 08:56:00+00:00,225,150.0,0.0,5820.0,5040.0
2015-08-31 10:33:00+00:00,216,140.0,0.0,5460.0,5820.0
2015-08-31 12:04:00+00:00,254,145.0,0.0,5520.0,5460.0
2015-08-31 13:36:00+00:00,184,140.0,0.0,4980.0,5520.0
2015-08-31 14:59:00+00:00,230,130.0,0.0,5700.0,4980.0
2015-08-31 16:34:00+00:00,248,130.0,0.0,5760.0,5700.0
2015-08-31 18:10:00+00:00,113,135.0,0.0,3660.0,5760.0
2015-09-01 09:07:00+00:00,230,137.0,1.0,5820.0,4860.0
2015-09-01 10:44:00+00:00,213,135.0,0.0,5340.0,5820.0
2015-09-01 12:13:00+00:00,242,130.0,0.0,5100.0,5340.0
2015-09-01 13:38:00+00:00,242,130.0,0.0,5640.0,5100.0
2015-09-01 15:12:00+00:00,220,115.0,0.0,5400.0,5640.0
2015-09-01 16:42:00+00:00,230,130.0,0.0,5280.0,5400.0
2015-09-01 18:10:00+00:00,210,150.0,0.0,5640.0,5280.0
2015-09-02 09:57:00+00:00,202,140.0,0.0,5040.0,6120.0
2015-09-02 11:21:00+00:00,240,130.0,0.0,6000.0,5040.0
2015-09-02 13:01:00+00:00,235,140.0,0.0,6240.0,6000.0
2015-09-02 14:45:00+00:00,225,140.0,0.0,4980.0,6240.0
2015-09-02 16:08:00+00:00,268,135.0,0.0,6060.0,4980.0
2015-09-02 17:49:00+00:00,244,130.0,0.0,5220.0,6060.0
2015-09-03 08:59:00+00:00,242,135.0,0.0,5820.0,4860.0
2015-09-03 10:36:00+00:00,224,130.0,0.0,5820.0,5820.0
2015-09-03 12:13:00+00:00,247,130.0,0.0,5100.0,5820.0
2015-09-03 13:38:00+00:00,216,130.0,0.0,6300.0,5100.0
2015-09-03 15:23:00+00:00,248,155.0,0.0,6060.0,6300.0
2015-09-03 17:04:00+00:00,239,155.0,0.0,5700.0,6060.0
2015-09-04 08:49:00+00:00,250,120.0,0.0,5760.0,5100.0
2015-09-04 10:25:00+00:00,247,130.0,0.0,5220.0,5760.0
2015-09-04 11:52:00+00:00,257,145.0,0.0,5580.0,5220.0
2015-09-04 13:25:00+00:00,221,130.0,0.0,6180.0,5580.0
2015-09-04 15:08:00+00:00,230,130.0,0.0,5280.0,6180.0
2015-09-04 16:36:00+00:00,240,125.0,0.0,5400.0,5280.0
2015-09-04 18:06:00+00:00,232,130.0,0.0,5400.0,5400.0
2015-09-05 09:32:00+00:00,203,145.0,0.0,5520.0,5580.0
2015-09-05 11:04:00+00:00,248,135.0,0.0,6180.0,5520.0
2015-09-05 12:47:00+00:00,228,160.0,0.0,5460.0,6180.0
2015-09-05 14:18:00+00:00,240,140.0,0.0,5280.0,5460.0
2015-09-05 15:46:00+00:00,258,125.0,0.0,5760.0,5280.0
2015-09-05 17:22:00+00:00,239,130.0,0.0,6120.0,5760.0
2015-09-06 10:25:00+00:00,246,125.0,0.0,5400.0,5400.0
2015-09-06 11:55:00+00:00,230,135.0,0.0,6000.0,5400.0
2015-09-06 13:35:00+00:00,199,170.0,0.0,5340.0,6000.0
2015-09-06 15:04:00+00:00,254,130.0,0.0,6060.0,5340.0
2015-09-06 16:45:00+00:00,218,150.0,0.0,4740.0,6060.0
2015-09-06 18:04:00+00:00,247,120.0,0.0,5640.0,4740.0
2015-09-07 08:51:00+00:00,254,130.0,0.0,6600.0,4980.0
2015-09-07 10:41:00+00:00,190,135.0,0.0,5040.0,6600.0
2015-09-07 12:05:00+00:00,189,150.0,0.0,6060.0,5040.0
2015-09-07 13:46:00+00:00,232,130.0,0.0,4740.0,6060.0
2015-09-07 15:05:00+00:00,247,130.0,0.0,6120.0,4740.0
2015-09-07 16:47:00+00:00,224,140.0,0.0,4920.0,6120.0
2015-09-07 18:09:00+00:00,231,140.0,0.0,5760.0,4920.0
2015-09-08 09:53:00+00:00,240,140.0,0.0,6180.0,5700.0
2015-09-08 11:36:00+00:00,238,145.0,0.0,5160.0,6180.0
2015-09-08 13:02:00+00:00,237,130.0,0.0,5520.0,5160.0
2015-09-08 14:34:00+00:00,263,130.0,0.0,5880.0,5520.0
2015-09-08 16:12:00+00:00,182,140.0,0.0,5220.0,5880.0
2015-09-08 17:39:00+00:00,267,130.0,0.0,5820.0,5220.0
2015-09-09 09:25:00+00:00,209,140.0,0.0,5820.0,5400.0
2015-09-09 11:02:00+00:00,215,150.0,0.0,5520.0,5820.0
2015-09-09 12:34:00+00:00,254,150.0,0.0,5640.0,5520.0
2015-09-09 14:08:00+00:00,230,130.0,0.0,5460.0,5640.0
2015-09-09 15:39:00+00:00,233,145.0,0.0,6120.0,5460.0
2015-09-09 17:21:00+00:00,254,140.0,0.0,5580.0,6120.0
2015-09-10 09:06:00+00:00,255,120.0,0.0,5940.0,5100.0
2015-09-10 10:45:00+00:00,213,150.0,0.0,4920.0,5940.0
2015-09-10 12:07:00+00:00,230,145.0,0.0,5220.0,4920.0
2015-09-10 13:34:00+00:00,239,140.0,0.0,5760.0,5220.0
2015-09-10 15:10:00+00:00,236,140.0,0.0,5340.0,5760.0
2015-09-10 16:39:00+00:00,238,135.0,0.0,5880.0,5340.0
2015-09-10 18:17:00+00:00,210,115.0,0.0,5520.0,5880.0
2015-09-11 09:52:00+00:00,244,150.0,0.0,5700.0,5640.0
2015-09-11 11:27:00+00:00,219,150.0,0.0,6120.0,5700.0
2015-09-11 13:09:00+00:00,256,150.0,0.0,5700.0,6120.0
2015-09-11 14:44:00+00:00,230,130.0,0.0,5520.0,5700.0
2015-09-11 16:16:00+00:00,243,100.0,0.0,5220.0,5520.0
2015-09-11 17:43:00+00:00,225,140.0,0.0,6060.0,5220.0
2015-09-12 08:56:00+00:00,216,140.0,0.0,5880.0,5280.0
2015-09-12 10:34:00+00:00,215,150.0,0.0,5520.0,5880.0
2015-09-12 12:06:00+00:00,225,145.0,0.0,6360.0,5520.0
2015-09-12 13:52:00+00:00,242,140.0,0.0,5700.0,6360.0
2015-09-12 15:27:00+00:00,243,125.0,0.0,6000.0,5700.0
2015-09-12 17:07:00+00:00,243,150.0,0.0,5520.0,6000.0
2015-09-12 18:39:00+00:00,230,140.0,0.0,5220.0,5520.0
2015-09-13 10:16:00+00:00,250,130.0,0.0,6000.0,5520.0
2015-09-13 11:56:00+00:00,251,130.0,0.0,5580.0,6000.0
2015-09-13 13:29:00+00:00,217,130.0,0.0,5880.0,5580.0
2015-09-13 15:07:00+00:00,171,130.0,0.0,4440.0,5880.0
2015-09-13 16:21:00+00:00,279,140.0,0.0,6600.0,4440.0
2015-09-13 18:11:00+00:00,247,130.0,0.0,5520.0,6600.0
2015-09-14 09:32:00+00:00,243,155.0,0.0,5580.0,5940.0
2015-09-14 11:05:00+00:00,232,130.0,0.0,6120.0,5580.0
2015-09-14 12:47:00+00:00,240,130.0,0.0,5460.0,6120.0
2015-09-14 14:18:00+00:00,236,130.0,0.0,6300.0,5460.0
2015-09-14 16:03:00+00:00,256,150.0,0.0,5280.0,6300.0
2015-09-14 17:31:00+00:00,280,110.0,0.0,6240.0,5280.0
2015-09-15 09:39:00+00:00,228,135.0,0.0,5340.0,5640.0
2015-09-15 11:08:00+00:00,260,135.0,0.0,5640.0,5340.0
2015-09-15 12:42:00+00:00,250,140.0,0.0,5880.0,5640.0
2015-09-15 14:20:00+00:00,125,140.0,0.0,3300.0,5880.0
2015-09-15 15:15:00+00:00,268,120.0,0.0,6840.0,3300.0
2015-09-15 17:09:00+00:00,235,155.0,0.0,6480.0,6840.0
2015-09-16 10:53:00+00:00,240,140.0,0.0,5100.0,5820.0
2015-09-16 12:18:00+00:00,239,140.0,0.0,5760.0,5100.0
2015-09-16 13:54:00+00:00,244,130.0,0.0,5340.0,5760.0
2015-09-16 15:23:00+00:00,229,135.0,0.0,5820.0,5340.0
2015-09-16 17:00:00+00:00,248,150.0,0.0,4920.0,5820.0
2015-09-16 18:22:00+00:00,227,115.0,0.0,5280.0,4920.0
2015-09-17 10:05:00+00:00,243,140.0,0.0,5880.0,5640.0
2015-09-17 11:43:00+00:00,267,140.0,0.0,5400.0,5880.0
2015-09-17 13:13:00+00:00,251,120.0,0.0,6000.0,5400.0
2015-09-17 14:53:00+00:00,246,130.0,0.0,5460.0,6000.0
2015-09-17 16:24:00+00:00,261,130.0,0.0,5760.0,5460.0
2015-09-17 18:00:00+00:00,228,130.0,0.0,4980.0,5760.0
2015-09-18 10:15:00+00:00,261,125.0,0.0,5640.0,5640.0
2015-09-18 11:49:00+00:00,236,130.0,0.0,5460.0,5640.0
2015-09-18 13:20:00+00:00,120,125.0,0.0,4320.0,5460.0
2015-09-18 14:32:00+00:00,251,170.0,0.0,6360.0,4320.0
2015-09-18 16:18:00+00:00,219,150.0,0.0,5400.0,6360.0
2015-09-18 17:48:00+00:00,212,140.0,0.0,5340.0,5400.0
2015-09-19 09:20:00+00:00,219,130.0,0.0,6000.0,5580.0
2015-09-19 11:00:00+00:00,235,150.0,0.0,5100.0,6000.0
2015-09-19 12:25:00+00:00,241,125.0,0.0,5580.0,5100.0
2015-09-19 13:58:00+00:00,226,150.0,0.0,5580.0,5580.0
